user_pair_id,days_since_last_snap,streak_length,avg_response_time_hrs,pct_snaps_opened,shared_stories_viewed,snap_map_checks,friend_suggestion_rank,days_since_friend_added,notification_received_7d,treatment,time_to_cold,went_cold,reactivated
68b6ec5b,3,1,27.65,0.639,4,0,164,3,3,0,21,0,0
b9d955d8,0,6,3.87,0.382,7,1,74,37,0,0,21,0,0
beaf7c57,11,27,10.68,0.8,4,2,107,191,3,0,21,0,0
57e9687c,3,16,2.11,0.851,2,0,113,84,3,0,21,0,0
f56629d5,3,32,6.49,0.777,5,5,122,728,3,0,21,0,0
a83fe708,1,14,1.37,0.369,2,0,163,197,4,0,21,0,0
578a7568,0,18,21.83,0.431,6,1,153,564,2,0,21,0,0
3345dd68,8,16,2.51,0.785,6,2,128,40,2,0,21,0,0
f10543f9,1,3,1.31,0.603,2,2,40,359,2,0,21,0,0
082a0d76,0,1,0.82,0.645,7,5,73,69,3,0,21,0,0
ea5af913,3,89,0.94,0.529,6,3,3,821,4,0,21,0,0
dc986ec2,9,4,0.82,0.798,3,2,107,30,1,0,20,1,0
7766fa13,0,6,22.18,0.478,3,0,175,130,3,0,21,0,0
921424e3,4,27,2.61,0.701,2,2,80,283,0,0,21,0,0
0f57928f,3,18,2.41,0.611,2,2,106,102,1,0,21,0,0
4ec320f7,16,1,72.0,0.438,4,2,121,113,4,1,20,1,1
aa69aac2,1,4,17.78,0.568,4,0,110,772,3,0,20,1,0
13ea7ae0,3,14,0.84,0.677,4,2,110,99,2,0,21,0,0
c3f02831,5,17,14.6,0.596,3,3,131,166,4,0,21,0,0
97711705,2,0,2.24,0.911,3,4,169,10,1,0,21,0,0
5079c6f8,4,28,2.88,0.852,1,4,90,332,4,0,21,0,0
8c30bb02,2,7,1.73,0.303,3,3,21,188,3,1,2,1,1
517ae689,1,5,2.81,0.858,7,2,19,93,3,0,21,0,0
f62f7486,8,8,1.71,0.765,2,3,111,2,2,0,21,0,0
46d49eb2,9,8,2.29,0.645,4,1,15,161,5,0,21,0,0
4fdc8ac8,0,0,2.09,0.919,4,2,100,2,1,0,21,0,0
72dc83ed,12,0,5.56,0.312,1,3,122,1,2,0,21,0,0
82befc49,1,4,5.77,0.83,3,5,40,172,0,0,21,0,0
688a74d4,6,20,3.86,0.719,4,1,46,37,0,0,21,0,0
0003ed63,8,1,16.94,0.562,3,1,20,38,3,0,21,0,0
bbaafa3c,14,6,10.74,0.565,6,1,96,190,0,0,21,0,0
abd4b9a0,4,5,14.15,0.898,5,0,194,9,0,0,21,0,0
d57a1134,4,2,1.47,0.506,1,0,89,67,3,0,21,0,0
25b2e968,3,6,0.93,0.467,7,2,180,29,3,0,21,0,0
bd8927fb,1,2,4.51,0.845,4,0,165,156,4,0,21,0,0
5e6d9db3,1,3,5.24,0.67,3,6,34,195,1,0,21,0,0
99b3bde0,7,56,1.11,0.314,0,0,99,229,5,0,21,0,0
86d95abd,3,3,4.78,0.617,4,1,198,53,3,0,21,0,0
46b6c5a8,1,5,0.5,0.799,4,2,123,16,2,0,21,0,0
3b904a84,8,7,2.28,0.484,7,2,99,14,2,0,21,0,0
bae0f3da,2,4,0.79,0.813,2,1,4,99,3,0,21,0,0
2f997d4c,2,8,5.25,0.566,0,3,130,524,3,0,21,0,0
4928654c,4,10,7.92,0.671,4,2,179,44,2,0,21,0,0
473ab3de,4,6,0.34,0.874,6,6,2,53,3,0,21,0,0
3df1b08f,9,2,0.11,0.863,1,0,71,19,2,0,21,0,0
2cbb71d7,0,16,18.96,0.614,2,3,65,167,1,0,21,0,0
40dd4e0f,4,25,0.91,0.942,4,3,179,205,3,0,21,0,0
375e38b7,12,3,1.81,0.654,5,3,48,185,3,0,21,0,0
6377ff85,5,0,1.04,0.561,3,4,188,355,5,0,21,0,0
7c0bb276,10,3,11.94,0.729,3,3,136,119,3,0,21,0,0
3e5eed9f,1,6,9.35,0.655,1,3,46,25,3,0,21,0,0
d687b993,0,19,2.28,0.863,4,2,30,61,4,0,21,0,0
bbb51d4b,2,24,7.01,0.812,5,2,71,195,3,0,21,0,0
2aebbd96,1,2,4.52,0.51,1,2,54,170,3,0,21,0,0
dd5fdcf6,5,22,4.64,0.617,4,1,96,136,2,0,21,0,0
00ae81a1,1,21,6.63,0.798,7,0,66,206,2,0,21,0,0
43304aa7,11,15,3.29,0.731,5,5,44,182,3,0,21,0,0
ee15fd4e,10,18,1.88,0.794,1,1,148,383,3,0,21,0,0
ac1525de,0,18,8.85,0.539,1,1,194,158,4,0,21,0,0
39d68ef9,1,27,3.96,0.864,5,1,185,271,1,0,21,0,0
a527e02f,0,12,3.27,0.78,3,1,150,51,4,0,21,0,0
fdfb1095,1,1,3.75,0.792,0,0,144,204,6,0,21,0,0
bf6a806a,0,21,1.68,0.556,3,4,14,418,0,0,21,0,0
dc01bcc5,0,16,0.78,0.977,4,1,41,87,1,0,21,0,0
ecf8c922,0,2,1.65,0.247,2,0,118,271,4,0,21,0,0
7aa41188,6,3,4.24,0.539,4,0,51,232,2,0,21,0,0
17158cbe,1,6,3.02,0.713,7,1,74,11,3,0,21,0,0
5dd0e7a4,2,4,1.0,0.983,6,2,166,156,2,0,21,0,0
301a1db9,3,2,0.7,0.966,4,3,186,25,1,0,21,0,0
839d2774,1,9,0.87,0.953,6,0,17,615,3,0,21,0,0
e69467d0,0,3,2.74,0.896,9,1,26,300,4,0,21,0,0
c5bf05ef,3,13,19.24,0.707,2,2,9,20,1,0,21,0,0
141adb56,7,8,0.88,0.672,4,2,153,23,5,0,21,0,0
9f3b7131,15,3,7.27,0.719,4,2,166,162,1,0,21,0,0
89b80812,5,0,0.71,0.629,8,1,25,76,0,0,21,0,0
b19aadda,3,1,7.73,0.843,2,1,22,6,4,0,21,0,0
9a31797d,8,5,1.56,0.91,3,1,70,140,1,0,21,0,0
9f63e175,4,0,3.01,0.447,4,0,65,88,2,0,21,0,0
cf10869c,6,10,7.2,0.523,3,0,149,19,4,0,17,1,0
b4b4aba9,2,27,3.65,0.701,3,4,69,291,3,0,21,0,0
f9350fc2,0,32,4.33,0.916,6,2,62,443,4,0,21,0,0
f89baffc,1,22,3.7,0.651,5,3,72,254,2,0,21,0,0
600715ff,13,19,25.41,0.396,4,2,71,311,6,0,21,0,0
84d1fe3b,0,6,0.81,0.693,3,1,76,43,1,0,21,0,0
dd87a274,3,24,2.84,0.495,5,1,59,55,4,0,21,0,0
585c86a0,4,8,3.36,0.902,1,2,7,42,3,0,21,0,0
3712e715,0,13,1.25,0.703,3,2,63,260,1,0,21,0,0
da9397a6,1,28,7.99,0.588,6,3,48,531,4,0,21,0,0
4fa0e7f4,0,3,2.06,0.608,4,0,146,227,1,0,21,0,0
926aa390,0,55,8.13,0.648,4,2,106,383,2,0,21,0,0
b76b05b3,2,0,3.64,0.698,1,0,85,183,5,0,21,0,0
0e34681c,0,9,2.22,0.902,5,4,44,88,4,0,21,0,0
886a22ca,2,0,22.08,0.584,5,1,181,99,3,0,21,0,0
ddbbea9f,14,8,0.44,0.826,3,5,5,14,2,0,21,0,0
208befee,1,9,6.56,0.305,3,6,89,5,2,0,21,0,0
d101929c,0,6,15.48,0.759,4,3,103,214,2,0,21,0,0
28303f49,4,18,0.64,0.297,8,1,56,103,2,0,21,0,0
e0554c8c,0,4,3.22,0.576,1,0,103,144,4,0,21,0,0
be9bab1a,0,1,5.59,0.491,1,4,137,146,2,0,21,0,0
c35c6b32,4,2,1.28,0.834,4,4,76,58,4,0,21,0,0
966edc31,3,3,6.17,0.775,1,0,66,116,3,0,21,0,0
2c6336ba,0,9,15.92,0.661,6,2,87,114,1,0,21,0,0
279ce2d1,1,14,7.44,0.886,3,2,83,88,0,0,21,0,0
4b91b450,8,3,26.24,0.665,5,2,1,309,4,0,21,0,0
4bb47f88,1,0,1.04,0.945,2,3,147,107,2,0,21,0,0
32571e92,19,2,2.59,0.626,4,1,88,166,5,0,21,0,0
e1f599ee,0,5,0.62,0.653,2,2,60,406,4,0,21,0,0
321e746b,1,5,1.98,0.669,3,0,26,362,2,0,21,0,0
1011d01a,3,4,5.83,0.866,5,3,27,398,4,0,21,0,0
309757d9,2,4,4.44,0.88,4,1,83,56,3,0,21,0,0
4bfd3801,8,5,1.81,0.644,4,3,19,6,4,0,21,0,0
8867260d,3,0,2.89,0.931,4,2,23,54,3,0,21,0,0
198d08e7,5,15,0.38,0.521,8,1,99,58,1,0,21,0,0
fff3f7ef,0,11,3.46,0.878,3,0,42,432,5,0,21,0,0
5c4dd3e6,0,13,18.36,0.587,2,3,58,188,1,0,21,0,0
a9e48f21,1,7,0.61,0.565,2,1,66,15,3,0,21,0,0
74e4f34c,16,2,3.23,0.807,6,2,29,26,3,0,21,0,0
b53a45c3,2,18,14.93,0.841,5,0,120,30,1,0,21,0,0
ccdb3925,1,1,1.08,0.569,1,4,102,179,4,0,21,0,0
e2e7855f,2,10,2.67,0.943,5,3,186,239,5,0,21,0,0
8ef0cbcc,8,4,11.96,0.77,5,0,135,353,3,0,21,0,0
98feaa2c,3,9,57.85,0.352,4,2,104,508,1,0,21,0,0
681791ea,0,3,4.43,0.901,2,2,56,40,5,0,21,0,0
e7a38ff8,15,19,4.86,0.483,5,1,94,66,2,0,10,1,1
27176819,9,4,0.92,0.635,6,3,4,49,5,0,21,0,0
af373150,7,10,4.96,0.458,5,2,11,79,0,0,21,0,0
ead82bb6,0,52,2.35,0.35,2,0,118,443,1,0,21,0,0
05dd4991,3,7,4.81,0.506,1,3,8,154,5,0,21,0,0
eaef91c8,3,7,5.65,0.793,2,0,183,241,3,0,21,0,0
fb719d04,10,36,2.58,0.826,5,0,50,121,4,0,21,0,0
9da8f780,0,5,13.83,0.765,3,2,135,5,4,0,21,0,0
e529f653,2,11,6.06,0.68,2,0,33,11,1,0,21,0,0
d98df6a0,7,5,1.5,0.452,2,3,57,138,5,0,21,0,0
a2ee459d,0,15,0.86,0.886,4,2,13,228,1,0,21,0,0
4003d920,2,1,16.36,0.244,5,1,6,43,3,0,21,0,0
1f9d8ee5,0,26,11.3,0.77,5,1,154,230,0,0,21,0,0
6adaf044,1,39,4.52,0.713,3,1,161,299,3,0,21,0,0
203dfc74,4,2,0.8,0.345,1,1,72,95,3,0,21,0,0
a2007835,4,1,2.39,0.398,3,2,21,246,5,0,21,0,0
ed88ee88,4,2,5.89,0.547,3,2,107,93,4,0,21,0,0
a67f8850,9,12,1.2,0.614,8,1,63,204,7,0,21,0,0
9e47cedc,2,4,26.37,0.125,5,0,154,259,5,0,21,0,0
f460e485,0,22,0.88,0.686,5,3,143,867,5,0,21,0,0
318cac32,3,3,0.91,0.707,4,3,110,76,4,0,21,0,0
92abe1cb,1,23,4.24,0.689,6,0,130,95,4,0,21,0,0
161b0d82,11,3,13.28,0.33,4,4,105,32,4,0,21,0,0
5863229c,6,4,0.2,0.837,4,2,165,41,4,0,21,0,0
a97c0644,7,5,1.31,0.837,3,1,133,212,3,0,21,0,0
ec27e52d,1,1,0.16,0.765,5,5,107,448,4,0,21,0,0
5a08afd7,0,6,14.02,0.714,5,2,43,90,2,0,21,0,0
21f69c30,3,9,1.32,0.731,5,1,193,35,2,0,21,0,0
0c95821c,0,23,20.71,0.717,3,6,40,60,1,0,21,0,0
255100c2,0,0,0.51,0.901,6,1,37,109,5,0,21,0,0
a5382d43,0,12,1.03,0.855,7,2,79,61,3,0,3,1,1
d8649c33,3,2,2.21,0.874,8,1,162,47,3,0,21,0,0
9d9d817c,5,23,5.47,0.863,6,3,61,239,2,0,21,0,0
410bf3d1,2,0,3.51,0.738,3,0,110,1,3,0,21,0,0
768c73d9,2,1,1.62,0.816,2,4,137,139,4,0,21,0,0
9c2ce814,2,13,0.22,0.797,5,5,25,284,2,0,21,0,0
55ad6655,3,16,2.44,0.369,4,0,199,55,7,0,21,0,0
cfb80b6d,4,2,2.66,0.661,6,1,185,166,4,0,21,0,0
feeffc7f,0,0,1.93,0.662,1,3,164,198,2,0,21,0,0
cd870962,1,26,14.43,0.657,5,1,172,191,4,0,21,0,0
ee03f18e,0,11,2.48,0.832,4,3,195,106,3,0,21,0,0
f29e1da3,32,14,16.29,0.556,1,1,102,76,1,0,21,0,0
ce56e8a6,0,0,5.78,0.646,3,4,97,325,1,1,1,1,0
8d6b456e,3,30,6.09,0.885,7,1,144,255,1,0,21,0,0
ef70014e,12,4,8.5,0.696,4,1,26,69,1,0,21,0,0
03467306,0,11,4.95,0.429,6,0,47,19,1,0,21,0,0
d8e1fe32,5,0,2.15,0.549,5,2,123,13,1,0,21,0,0
437414db,2,10,5.64,0.687,3,3,129,17,5,0,21,0,0
662dffb1,19,12,8.62,0.728,9,1,110,157,4,0,21,0,0
f74e5484,2,2,5.82,0.569,1,0,83,9,2,0,21,0,0
945ed196,0,0,0.65,0.488,6,3,97,73,5,0,21,0,0
155bc59a,1,15,8.09,0.625,4,3,20,251,2,0,21,0,0
ba8a946a,17,7,7.51,0.545,9,2,191,62,1,0,21,0,0
6f86dcc9,1,17,8.41,0.732,3,3,55,259,3,0,21,0,0
42742e66,3,17,2.35,0.702,2,5,21,246,3,0,21,0,0
e68c6a15,5,4,1.47,0.85,4,4,145,50,2,0,21,0,0
d74b9eea,3,3,3.18,0.838,3,2,153,234,6,0,21,0,0
22710801,4,34,9.33,0.806,4,1,132,247,4,0,21,0,0
7dfcb03a,6,23,0.68,0.9,6,2,161,91,3,0,21,0,0
82ace0dc,8,1,3.44,0.57,7,2,68,42,4,0,21,0,0
6183c623,3,10,0.37,0.684,1,3,97,132,1,0,21,0,0
fb877cc4,0,3,0.7,0.807,5,0,161,457,2,0,21,0,0
9f99c8fc,11,23,10.97,0.474,6,0,124,183,0,0,21,0,0
34bca6b4,3,0,4.44,0.717,2,4,12,34,5,0,21,0,0
0d6e7714,8,58,0.97,0.77,5,3,61,206,2,0,21,0,0
e292939c,4,8,6.72,0.72,1,1,131,100,2,0,21,0,0
9771ab1d,4,0,1.69,0.884,2,2,57,161,3,0,21,0,0
fe06ba7d,4,28,5.26,0.775,1,3,126,238,4,0,21,0,0
de3e2bc2,0,12,5.38,0.59,7,1,49,130,5,0,21,0,0
0255c994,2,17,6.94,0.928,9,2,197,302,4,0,21,0,0
d4a94520,1,4,8.97,0.55,5,3,71,230,6,0,21,0,0
c0d4173b,0,4,2.67,0.719,5,3,186,171,3,0,21,0,0
14636298,0,14,2.58,0.781,6,2,103,29,3,0,21,0,0
03f2d047,0,15,14.55,0.758,9,1,188,325,3,0,21,0,0
3512902b,2,0,1.26,0.631,5,2,133,494,5,0,21,0,0
b8957c93,0,2,5.84,0.554,5,5,32,26,3,0,21,0,0
fea9c616,3,9,1.6,0.807,7,2,33,120,5,0,21,0,0
fd8629e2,0,1,3.51,0.698,5,3,133,53,1,0,21,0,0
3ef2c525,2,1,23.31,0.747,6,1,99,252,5,0,21,0,0
b7dfc38c,3,0,0.86,0.573,4,1,67,230,3,0,21,0,0
12cb8302,0,5,0.69,0.884,4,0,63,27,3,0,21,0,0
1f3db3ac,4,6,15.67,0.642,2,2,135,377,2,0,21,0,0
90383703,6,2,4.33,0.738,4,2,126,35,5,0,21,0,0
5c978975,3,0,1.53,0.83,3,5,30,287,5,0,21,0,0
20ce29eb,3,13,2.88,0.827,3,2,85,109,2,0,21,0,0
5bc0905e,3,12,2.66,0.629,3,2,97,71,4,0,21,0,0
bc44427f,1,10,2.43,0.695,2,0,198,31,2,1,1,1,0
a3bd2289,0,6,14.73,0.411,7,1,32,33,4,0,21,0,0
54d56514,1,18,1.22,0.424,2,1,179,195,3,0,21,0,0
a8527165,0,9,2.6,0.518,3,3,137,143,3,0,21,0,0
0200eb7f,0,3,1.02,0.636,6,2,178,23,4,0,21,0,0
dd51ef25,13,1,2.64,0.779,0,0,48,21,3,0,21,0,0
676d5654,0,0,1.62,0.569,6,2,41,13,2,0,21,0,0
bf8aff19,0,4,4.69,0.659,2,4,85,245,5,0,21,0,0
ccb77f3b,5,15,2.83,0.725,6,2,198,223,2,0,21,0,0
a92c1fd3,0,9,6.31,0.375,0,3,113,10,3,0,21,0,0
2ab35719,1,3,14.54,0.563,4,3,159,147,2,0,21,0,0
f07369c3,6,4,0.91,0.961,4,4,155,15,6,0,21,0,0
2f8199c4,7,10,3.89,0.46,4,3,141,421,2,0,21,0,0
86899a05,1,16,0.58,0.558,4,2,9,427,1,1,1,1,1
8959765b,5,0,3.52,0.531,3,6,23,215,3,0,21,0,0
c391af62,6,2,6.08,0.677,2,1,33,469,5,0,21,0,0
277dbdc6,2,3,2.31,0.52,5,3,127,300,1,0,21,0,0
0aaf1b46,2,33,5.11,0.427,1,0,62,317,2,0,21,0,0
83a52e89,2,0,4.71,0.838,6,2,155,151,1,0,21,0,0
ba3cfc84,8,6,6.3,0.725,6,0,80,65,0,0,21,0,0
d4f10cf9,10,18,0.88,0.837,2,1,160,44,4,0,21,0,0
68d544a8,5,8,10.97,0.643,6,0,114,71,2,0,21,0,0
04ba966f,22,7,2.33,0.747,5,1,7,178,5,0,21,0,0
474e8557,1,3,0.54,0.719,1,2,96,34,3,0,21,0,0
3803fd7f,0,7,1.21,0.564,5,2,34,53,3,0,21,0,0
bbebc043,5,6,0.83,0.876,1,0,159,113,7,0,21,0,0
d4b932b2,4,8,1.84,0.45,7,4,73,47,6,0,21,0,0
2584e912,1,10,1.29,0.419,7,1,157,159,3,0,21,0,0
a2dc95f5,4,14,0.62,0.408,3,3,110,461,5,0,21,0,0
7a426a39,2,42,0.53,0.87,1,0,22,248,3,0,21,0,0
af05977a,0,22,3.23,0.667,4,4,128,197,3,0,21,0,0
9985f511,0,10,15.86,0.755,4,6,109,157,1,0,21,0,0
80c117e5,5,7,3.85,0.831,3,3,29,120,6,0,21,0,0
46481f0d,5,8,1.73,0.901,3,2,174,37,2,0,21,0,0
f7225aff,0,27,1.03,0.418,4,1,109,405,2,0,21,0,0
af92a2ae,3,2,0.81,0.691,4,2,74,51,3,0,21,0,0
4a87aa78,3,5,2.49,0.83,12,0,18,17,1,0,21,0,0
af1458cf,9,1,2.67,0.85,5,3,153,249,2,0,21,0,0
280fbf6e,2,3,6.09,0.896,3,0,190,34,2,0,21,0,0
c2b787b1,7,24,2.24,0.895,4,1,85,83,2,0,21,0,0
a6e3d14a,17,1,15.29,0.863,6,1,37,5,1,0,21,0,0
9e6ae5ed,0,0,0.8,0.777,3,2,14,26,1,0,21,0,0
55ab4e6d,0,0,0.96,0.886,2,4,41,34,2,0,21,0,0
680099bc,0,1,5.21,0.877,6,1,134,10,2,0,21,0,0
126ac1ba,1,3,1.94,0.603,4,1,149,192,2,0,21,0,0
a42df296,0,8,1.79,0.761,3,0,88,326,2,0,21,0,0
1c915117,0,11,1.4,0.46,3,1,130,84,2,0,21,0,0
8785ffc6,1,35,0.72,0.794,6,3,111,373,5,0,21,0,0
ef7419b8,8,0,0.33,0.595,4,1,172,43,1,0,1,1,0
cf16f365,2,12,1.59,0.87,6,2,22,70,2,0,21,0,0
34e02074,12,0,0.95,0.79,1,2,87,29,6,0,21,0,0
d17403d2,5,5,4.6,0.423,3,1,135,174,2,0,21,0,0
1c39d22b,3,53,3.12,0.729,4,0,67,98,2,0,21,0,0
d64dbbb0,6,0,1.63,0.504,3,3,129,171,3,0,21,0,0
bc853e82,9,0,1.89,0.636,7,0,152,258,3,0,6,1,0
a6f71504,0,4,11.04,0.512,3,1,61,142,4,0,1,1,0
ec05e1e7,0,35,1.35,0.909,2,2,42,177,3,0,21,0,0
863a329b,1,0,9.32,0.816,4,2,154,492,1,0,21,0,0
cab8aadd,4,1,14.71,0.345,3,2,43,63,3,0,21,0,0
c5b504dd,1,8,4.58,0.758,6,1,46,80,4,0,21,0,0
7ac6e470,3,3,2.18,0.842,5,0,150,227,4,0,21,0,0
0c7f758b,0,0,2.67,0.357,5,1,121,170,3,0,21,0,0
c42bba49,3,0,7.74,0.56,3,1,55,35,5,0,21,0,0
b1b45409,9,7,2.28,0.751,7,4,143,84,5,0,21,0,0
cdf160a1,7,8,46.08,0.584,4,1,91,113,3,0,21,0,0
f8883405,5,11,1.39,0.969,2,0,179,97,5,0,21,0,0
cb2b9704,2,0,7.16,0.844,3,1,7,35,2,0,21,0,0
4ccd97d3,2,12,9.35,0.681,5,1,143,464,1,0,21,0,0
d6a84942,0,12,0.55,0.639,8,3,47,258,4,0,21,0,0
381bc235,2,2,4.18,0.446,8,3,79,118,0,0,21,0,0
5fee2bc9,2,10,2.37,0.594,4,2,41,205,0,0,21,0,0
662d826f,2,20,2.33,0.479,5,2,26,409,3,0,21,0,0
7c688e33,6,25,9.97,0.494,5,2,76,26,5,0,21,0,0
53882299,3,6,2.61,0.825,6,0,112,51,7,0,21,0,0
e178e8f0,6,21,16.14,0.34,5,0,154,140,3,0,21,0,0
95f50f19,12,25,0.83,0.65,3,0,140,288,2,0,21,0,0
0a789cfd,0,8,0.92,0.873,9,4,84,6,3,0,21,0,0
7c0bd82a,2,27,2.36,0.87,2,2,18,744,5,0,21,0,0
bf6bcbd4,3,2,1.67,0.899,7,1,161,109,4,0,21,0,0
a20bc47d,6,3,1.34,0.755,1,0,22,80,5,0,21,0,0
22d30f66,2,12,0.27,0.459,5,3,100,62,4,0,21,0,0
bfd7d03f,0,4,10.43,0.584,3,3,134,34,6,0,21,0,0
b25f1f04,0,4,4.96,0.663,2,3,67,282,5,0,21,0,0
9fc1cc6e,4,20,5.84,0.783,4,2,138,559,5,0,21,0,0
996bc6f2,4,22,1.42,0.833,0,2,153,96,2,0,21,0,0
87dcfa74,3,8,6.07,0.869,1,1,87,548,3,0,21,0,0
68a5057c,1,13,36.33,0.525,1,3,165,312,0,0,21,0,0
ececb339,3,8,6.28,0.437,4,2,179,118,3,0,1,1,1
8055f3c8,15,1,3.34,0.714,4,2,198,201,5,0,21,0,0
2bb3d05d,1,0,3.71,0.746,3,0,17,102,1,0,21,0,0
e1990278,1,24,12.88,0.675,5,1,170,147,4,0,21,0,0
522be5d5,7,10,0.94,0.873,7,1,78,10,2,0,21,0,0
c8dffcba,8,30,2.94,0.778,6,4,61,214,1,0,21,0,0
37ae9a19,0,1,3.44,0.61,5,2,55,9,5,0,21,0,0
05052c45,1,5,5.01,0.527,3,2,14,305,2,0,21,0,0
57164e3c,0,42,1.49,0.946,5,2,77,313,6,0,21,0,0
2385c221,9,15,0.37,0.901,7,2,67,48,3,0,21,0,0
62e3129d,7,14,3.54,0.764,4,5,193,70,4,0,21,0,0
37b0f8be,0,4,44.83,0.176,2,3,110,118,5,0,21,0,0
65cd5ee7,6,11,5.31,0.419,1,1,197,163,3,0,21,0,0
4459c7bd,0,10,0.92,0.482,3,2,135,60,5,0,21,0,0
00a5a790,6,9,1.93,0.574,3,2,39,161,1,0,21,0,0
c6d9d7fa,12,7,2.47,0.858,1,1,31,63,3,0,21,0,0
7b01e4c2,10,5,18.87,0.773,8,2,164,10,1,0,21,0,0
aa92e1d3,4,2,2.87,0.889,4,2,113,1,4,0,21,0,0
b26c73c3,4,1,11.1,0.835,1,1,135,19,2,0,21,0,0
9b6e2c87,0,7,4.13,0.782,7,1,64,282,1,0,21,0,0
7bb7e068,0,29,3.63,0.727,1,3,181,585,3,0,21,0,0
27369729,2,2,1.1,0.764,3,3,109,100,6,0,21,0,0
46ff8b15,0,25,7.97,0.323,4,0,7,129,2,0,21,0,0
4e8bafc4,20,10,1.83,0.683,3,0,180,28,6,0,9,1,0
56cc310a,2,24,11.46,0.668,6,1,8,144,2,0,21,0,0
6df00b4e,4,2,3.42,0.597,5,3,195,28,0,0,21,0,0
8a9f9745,17,1,3.0,0.653,3,3,21,170,3,0,21,0,0
ac475be8,4,1,1.47,0.73,9,2,175,487,3,0,21,0,0
c7d6f18b,1,5,1.98,0.796,4,4,198,39,4,0,21,0,0
920368b2,4,5,2.0,0.632,3,1,77,260,5,0,21,0,0
71e7ac0c,2,0,3.49,0.587,3,3,106,4,2,0,20,1,0
c7b6ba72,21,2,19.01,0.68,3,2,20,84,5,0,11,1,0
096532bc,5,4,0.68,0.636,6,2,39,21,4,0,21,0,0
537e2657,3,6,3.84,0.784,1,3,92,78,4,0,21,0,0
43693344,6,3,23.41,0.83,4,0,132,34,1,0,21,0,0
35d2bcad,4,1,0.91,0.704,4,2,149,84,1,0,21,0,0
38ffecca,11,24,2.1,0.544,2,2,121,97,4,0,21,0,0
897bae29,18,4,8.55,0.722,2,2,7,64,5,0,21,0,0
1a12bfc9,3,1,0.88,0.685,3,2,12,192,2,0,21,0,0
ccfae0aa,4,0,17.59,0.605,6,0,127,452,1,1,20,1,1
240faa2f,5,1,13.24,0.297,7,1,17,92,3,0,21,0,0
950f2960,6,2,4.46,0.939,2,0,32,38,7,0,21,0,0
dbccee78,3,7,0.13,0.306,7,1,95,56,4,0,21,0,0
67a887ef,0,55,1.95,0.766,6,4,163,346,1,0,21,0,0
3db195a9,1,3,9.88,0.663,1,1,63,152,4,0,21,0,0
5884a8c3,1,15,2.22,0.841,5,4,126,109,3,1,13,1,1
76bc70a0,1,14,3.35,0.817,6,3,148,29,1,0,21,0,0
0d0b44e9,4,4,30.89,0.585,3,1,171,107,2,1,1,1,1
1f8178d2,0,2,4.72,0.645,6,2,99,58,2,0,21,0,0
40942f81,0,12,4.29,0.594,6,1,13,516,5,0,21,0,0
3a8d24d6,2,37,2.19,0.695,5,2,62,387,6,0,21,0,0
f6003f09,0,0,18.75,0.782,2,4,186,15,1,0,21,0,0
125ea338,4,7,10.3,0.529,5,1,2,130,1,0,12,1,1
432da027,10,9,1.97,0.664,6,4,135,45,4,0,21,0,0
222c8612,13,8,1.5,0.885,3,1,59,95,3,0,21,0,0
5d8325ff,0,11,1.35,0.913,3,0,137,376,2,0,21,0,0
563653c3,3,8,2.0,0.454,2,2,161,134,4,0,21,0,0
3926f68b,0,8,1.41,0.86,2,2,9,73,2,0,21,0,0
f7663db2,9,7,3.79,0.305,3,1,22,41,1,0,21,0,0
4f1bf984,2,6,8.45,0.832,7,1,135,289,3,0,21,0,0
542c2bf1,4,8,1.39,0.812,1,0,174,176,3,0,21,0,0
77b42cd6,7,3,1.53,0.895,5,3,117,113,2,0,21,0,0
50672451,5,28,1.71,0.426,0,2,25,44,4,0,21,0,0
25025d89,0,1,4.77,0.553,6,3,162,73,4,0,21,0,0
5f75047e,0,3,1.09,0.827,5,4,156,578,3,0,21,0,0
d5805bc0,1,3,0.65,0.874,3,2,182,132,3,0,21,0,0
9502bcac,1,23,2.54,0.908,6,2,75,92,2,0,21,0,0
58111179,0,11,3.61,0.52,3,1,121,132,0,0,21,0,0
4d295417,2,8,2.86,0.825,3,1,44,271,2,0,21,0,0
ed8f2ec6,5,21,2.94,0.545,7,0,91,74,7,0,21,0,0
68a6143d,6,14,8.32,0.936,3,2,45,35,4,0,21,0,0
c99404b2,0,5,12.11,0.583,5,0,164,158,3,0,21,0,0
c5fe5b58,0,10,3.1,0.891,5,2,36,196,4,0,21,0,0
a3e910bf,3,30,3.8,0.893,6,0,51,224,4,0,21,0,0
691973ce,4,6,25.04,0.757,4,2,119,384,3,0,21,0,0
bddda93f,2,4,2.52,0.701,4,2,161,83,3,0,21,0,0
f65b4437,6,6,2.09,0.601,2,5,134,14,0,0,21,0,0
007b453d,6,22,0.75,0.753,1,1,64,572,3,0,21,0,0
1a0d12e1,3,0,7.03,0.887,8,2,156,102,4,0,21,0,0
97c87e0f,5,1,0.68,0.432,7,1,131,175,1,0,21,0,0
a2338347,0,23,1.65,0.745,4,4,157,197,3,0,21,0,0
bac2b1e1,3,0,1.09,0.45,7,1,179,142,6,1,1,1,1
970189aa,0,16,0.81,0.287,3,3,26,41,5,0,21,0,0
ce7fc2d1,1,4,17.53,0.417,3,1,105,253,6,0,21,0,0
f964bdab,6,13,3.86,0.724,3,4,114,293,2,0,21,0,0
